place_id,name,lat,lng,rating,price_level,user_ratings_total,quality_score,types,vicinity,city
ChIJfb6Q7Xl3j4ARK5NmNAkx3YI,Amami Sushi,37.6149778,-122.4063677,4.3,2.0,521.0,4.51,bar|restaurant|food|point_of_interest|establishment,"1789 El Camino Real, San Bruno",Millbrae
ChIJTWs1Ynx3j4ARfMZQCsN4uVQ,Hip Hop Bbq Shack,37.61844070000001,-122.4096575,4.1,2.0,213.0,4.3,restaurant|food|point_of_interest|establishment,"223 El Camino Real, San Bruno",Millbrae
ChIJHzxdqXd3j4ARVV2UhKQpYSw,Andrea's Market,37.6126139,-122.4041156,4.2,,98.0,4.17,supermarket|grocery_or_supermarket|restaurant|food|point_of_interest|store|establishment,"1601 El Camino Real, Millbrae",Millbrae
ChIJPwBagHl3j4ARD8_PoyaX5BI,Camino Corner Restaurant,37.6160881,-122.4067688,4.4,1.0,506.0,4.4,restaurant|food|point_of_interest|establishment,"110 El Camino Real, San Bruno",Millbrae
ChIJG42-jHl3j4AR1QC-LNsOo8Q,ampm,37.6150683,-122.4067435,3.0,1.0,8.0,2.17,convenience_store|atm|gas_station|cafe|supermarket|grocery_or_supermarket|finance|restaurant|food|point_of_interest|store|establishment,"1799 El Camino Real, San Bruno",Millbrae
ChIJvcBgknt3j4ARb3QCKzOknII,Smiling BBQ,37.61726929999999,-122.4087045,3.9,2.0,128.0,4.09,restaurant|food|point_of_interest|establishment,"189 El Camino Real, San Bruno",Millbrae
ChIJtZWKkvd3j4ARYCxpgHcmSTY,Texas BBQ,37.61657959999999,-122.4073046,3.0,2.0,6.0,2.26,restaurant|food|point_of_interest|establishment,"130 El Camino Real suite B, San Bruno",Millbrae
ChIJl682xmJ3j4ARXnazIzqzHhs,Z-One Kitchen,37.6166068,-122.4072161,4.2,2.0,139.0,4.41,restaurant|food|point_of_interest|establishment,"130 El Camino Real Suite C, San Bruno",Millbrae
ChIJne2VY3x3j4ARlDWKSh3Xa2g,Rib Shack,37.618495,-122.4096468,3.2,,5.0,2.29,restaurant|food|point_of_interest|establishment,United States,Millbrae
ChIJY9Ze3Ht3j4ARV51_F-eCLwg,Mariscos El Pariente,37.61697729999999,-122.4074597,4.8,2.0,273.0,5.04,restaurant|food|point_of_interest|establishment,"160 El Camino Real, San Bruno",Millbrae
ChIJX-NTZnd3j4ARw6KWgZm4PYs,One Piece Sushi,37.6137264,-122.4054696,4.4,1.0,375.0,4.4,restaurant|food|point_of_interest|establishment,"108 Park Place, Millbrae",Millbrae
ChIJZzCiMQB3j4ARgd85iRXIsJM,One Piece Udon,37.6137093,-122.4054569,5.0,,4.0,3.56,restaurant|food|point_of_interest|establishment,"108 Park Place, Millbrae",Millbrae
ChIJR5rlNyh3j4ARk28-73bK3jU,Taste of Four Seasons 四季家宴,37.6140933,-122.4055318,4.1,2.0,280.0,4.3,meal_takeaway|restaurant|food|point_of_interest|establishment,"1711 El Camino Real, Millbrae",Millbrae
ChIJJcSDXXx3j4ARRef7L0P3GpY,Diamond Head General Store,37.6189575,-122.4094086,4.4,2.0,617.0,4.62,grocery_or_supermarket|restaurant|food|point_of_interest|store|establishment,"260 El Camino Real, San Bruno",Millbrae
